Complex,SPRmlF,SPRF,SPRml,SPRuv
C2,,,21.935,0.7865034
C2,,,21.936,0.7771064
C2,,,21.937,0.7701693
C2,,,21.937,0.7634039
C2,,,21.938,0.7568692
C2,,,21.939,0.7453291
C2,,,21.94,0.7527567
C2,,,21.941,0.753792
C2,,,21.942,0.7435722
C2,,,21.942,0.7450026
C2,,,21.943,0.741238
C2,,,21.944,0.7425935
C2,,,21.945,0.7432688
C2,,,21.946,0.7476472
C2,,,21.947,0.7685941
C2,,,21.947,0.7542601
C2,,,21.948,0.7359802
C2,,,21.949,0.7381725
C2,,,21.95,0.7409703
C2,,,21.951,0.7289768
C2,,,21.952,0.7312259
C2,,,21.952,0.7754828
C2,,,21.953,0.7937638
C2,,,21.954,0.775815
C2,,,21.955,0.7619048
C2,,,21.956,0.7737114
C2,,,21.957,0.7889262
C2,,,21.957,0.776051
C2,,,21.958,0.7723277
C2,,,21.959,0.7784426
C2,,,21.96,0.7708803
C2,,,21.961,0.7676727
C2,,,21.962,0.7681746
C2,,,21.962,0.7783948
C2,,,21.963,0.7911002
C2,,,21.964,0.7752518
C2,,,21.965,0.7796732
C2,,,21.966,0.7771902
C2,,,21.967,0.7575488
C2,,,21.967,0.7789531
C2,,,21.968,0.8056153
C2,,,21.969,0.8078895
C2,,,21.97,0.7848036
C2,,,21.971,0.7663581
C2,,,21.972,0.7892953
C2,,,21.972,0.8010187
C2,,,21.973,0.7892311
C2,,,21.974,0.798077
C2,,,21.975,0.8111605
C2,,,21.976,0.8129228
C2,,,21.977,0.8005794
C2,,,21.977,0.781377
C2,,,21.978,0.7685854
C2,,,21.979,0.7761047
C2,,,21.98,0.7854127
C2,,,21.981,0.7638047
C2,,,21.982,0.7523674
C2,,,21.982,0.7928926
C2,,,21.983,0.8044745
C2,,,21.984,0.7790099
C2,,,21.985,0.7774093
C2,,,21.986,0.790162
C2,,,21.987,0.7746056
C2,,,21.987,0.7580943
C2,,,21.988,0.7659411
C2,,,21.989,0.7681223
C2,,,21.99,0.7834297
C2,,,21.991,0.7897567
C2,,,21.992,0.7852135
C2,,,21.992,0.7907434
C2,,,21.993,0.7643447
C2,,,21.994,0.7559422
C2,,,21.995,0.7851313
C2,,,21.996,0.7878082
C2,,,21.997,0.7626737
C2,,,21.997,0.7710796
C2,,,21.998,0.7853245
C2,,,21.999,0.7679844
C2,,,22,0.7493991
C2,,,22.001,0.7676796
C2,,,22.002,0.7795719
C2,,,22.002,0.7832645
C2,,,22.003,0.7861545
C2,,,22.004,0.7901292
C2,,,22.005,0.7879225
C2,,,22.006,0.7827179
C2,,,22.007,0.7716819
C2,,,22.007,0.7698572
C2,,,22.008,0.8058338
C2,,,22.009,0.8137307
C2,,,22.01,0.7959488
C2,,,22.011,0.7879734
C2,,,22.011,0.7890879
C2,,,22.012,0.7966239
C2,,,22.013,0.8020443
C2,,,22.014,0.7986808
C2,,,22.015,0.7924531
C2,,,22.016,0.7803161
C2,,,22.016,0.7721652
C2,,,22.017,0.7513033
C2,,,22.018,0.7663671
C2,,,22.019,0.8018409
C2,,,22.02,0.7934348
C2,,,22.021,0.7798639
C2,,,22.021,0.7768229
C2,,,22.022,0.7796288
C2,,,22.023,0.7745785
C2,,,22.024,0.7579471
C2,,,22.025,0.7664809
C2,,,22.026,0.7962759
C2,,,22.026,0.7930504
C2,,,22.027,0.7914633
C2,,,22.028,0.7756397
C2,,,22.029,0.7557549
C2,,,22.03,0.7530678
C2,,,22.031,0.7607855
C2,,,22.031,0.786521
C2,,,22.032,0.7855619
C2,,,22.033,0.7759656
C2,,,22.034,0.7616904
C2,,,22.035,0.7529448
C2,,,22.036,0.7584564
C2,,,22.036,0.7605991
C2,,,22.037,0.7618687
C2,,,22.038,0.7712986
C2,,,22.039,0.7776048
C2,,,22.04,0.789408
C2,,,22.041,0.7834764
C2,,,22.041,0.7510185
C2,,,22.042,0.75521
C2,,,22.043,0.7668104
C2,,,22.044,0.7512903
C2,,,22.045,0.7526302
C2,,,22.046,0.7657155
C2,,,22.046,0.7644916
C2,,,22.047,0.7715729
C2,,,22.048,0.7889098
C2,,,22.049,0.7767124
C2,,,22.05,0.780403
C2,,,22.051,0.7923008
C2,,,22.051,0.7975252
C2,,,22.052,0.8151795
C2,,,22.053,0.7917313
C2,,,22.054,0.7932869
C2,,,22.055,0.8190204
C2,,,22.056,0.8136975
C2,,,22.056,0.8098966
C2,,,22.057,0.7975507
C2,,,22.058,0.7727563
C2,,,22.059,0.7896624
C2,,,22.06,0.7823376
C2,,,22.061,0.7606054
C2,,,22.061,0.7924007
C2,,,22.062,0.7895183
C2,,,22.063,0.774531
C2,,,22.064,0.7838692
C2,,,22.065,0.7874784
C2,,,22.066,0.7928157
C2,,,22.066,0.8060296
C2,,,22.067,0.7961096
C2,,,22.068,0.7651932
C2,,,22.069,0.7746818
C2,,,22.07,0.7983696
C2,,,22.071,0.7775955
C2,,,22.071,0.7667859
C2,,,22.072,0.7743284
C2,,,22.073,0.7837315
C2,,,22.074,0.7732964
C2,,,22.075,0.7650267
C2,,,22.076,0.7981231
C2,,,22.076,0.8176954
C2,,,22.077,0.8091755
C2,,,22.078,0.7848731
C2,,,22.079,0.7855309
C2,,,22.08,0.8203011
C2,,,22.081,0.7959487
C2,,,22.081,0.7684499
C2,,,22.082,0.7906637
C2,,,22.083,0.7952628
C2,,,22.084,0.7730347
C2,,,22.085,0.7558326
C2,,,22.086,0.769327
C2,,,22.086,0.7915488
C2,,,22.087,0.7845675
C2,,,22.088,0.7655418
C2,,,22.089,0.7829636
C2,,,22.09,0.7937307
C2,,,22.091,0.7856728
C2,,,22.091,0.7705095
C2,,,22.092,0.7860438
C2,,,22.093,0.8090235
C2,,,22.094,0.7809722
C2,,,22.095,0.7795961
C2,,,22.096,0.7999368
C2,,,22.096,0.7977944
C2,,,22.097,0.7643511
C2,,,22.098,0.751587
C2,,,22.099,0.7752333
C2,,,22.1,0.8028435
C2,,,22.101,0.8224933
C2,,,22.101,0.8244281
C2,,,22.102,0.7784606
C2,,,22.103,0.7438869
C2,,,22.104,0.7678409
C2,,,22.105,0.7817788
C2,,,22.106,0.7853352
C2,,,22.106,0.7780141
C2,,,22.107,0.788263
C2,,,22.108,0.8010097
C2,,,22.109,0.7957147
C2,,,22.11,0.8045721
C2,,,22.111,0.8134674
C2,,,22.111,0.8000669
C2,,,22.112,0.7868807
C2,,,22.113,0.7901853
C2,,,22.114,0.7844058
C2,,,22.115,0.7847444
C2,,,22.116,0.7874587
C2,,,22.116,0.7801949
C2,,,22.117,0.7811602
C2,,,22.118,0.7578868
C2,,,22.119,0.7584557
C2,,,22.12,0.7859395
C2,,,22.121,0.7879354
C2,,,22.121,0.7855918
C2,,,22.122,0.7581224
C2,,,22.123,0.7684625
C2,,,22.124,0.8176996
C2,,,22.125,0.8047794
C2,,,22.126,0.7744753
C2,,,22.126,0.7902051
C2,,,22.127,0.7762524
C2,,,22.128,0.7523026
C2,,,22.129,0.7609408
C2,,,22.13,0.77345
C2,,,22.131,0.7853988
C2,,,22.131,0.7884955
C2,,,22.132,0.7844163
C2,,,22.133,0.7616193
C2,,,22.134,0.7443206
C2,,,22.135,0.7564383
C2,,,22.136,0.7829894
C2,,,22.136,0.7791783
C2,,,22.137,0.7859676
C2,,,22.138,0.8046081
C2,,,22.139,0.7962087
C2,,,22.14,0.7945629
C2,,,22.141,0.8026025
C2,,,22.141,0.7964443
C2,,,22.142,0.7880873
C2,,,22.143,0.79569
C2,,,22.144,0.7947448
C2,,,22.145,0.7960709
C2,,,22.146,0.8026234
C2,,,22.146,0.8154929
C2,,,22.147,0.8113877
C2,,,22.148,0.7807295
C2,,,22.149,0.7656866
C2,,,22.15,0.7976845
C2,,,22.151,0.8175682
C2,,,22.151,0.8004123
C2,,,22.152,0.7981978
C2,,,22.153,0.7908089
C2,,,22.154,0.7826313
C2,,,22.155,0.7862694
C2,,,22.155,0.7818633
C2,,,22.156,0.7834425
C2,,,22.157,0.7961664
C2,,,22.158,0.8031137
C2,,,22.159,0.8047977
C2,,,22.16,0.7822658
C2,,,22.16,0.7937039
C2,,,22.161,0.8152708
C2,,,22.162,0.8124329
C2,,,22.163,0.783213
C2,,,22.164,0.774623
C2,,,22.165,0.8048734
C2,,,22.165,0.7958989
C2,,,22.166,0.7826566
C2,,,22.167,0.7759537
C2,,,22.168,0.7739993
C2,,,22.169,0.7768582
C2,,,22.17,0.7844569
C2,,,22.17,0.7816893
C2,,,22.171,0.763356
C2,,,22.172,0.7944441
C2,,,22.173,0.8064315
C2,,,22.174,0.7894725
C2,,,22.175,0.7841012
C2,,,22.175,0.780224
C2,,,22.176,0.7821823
C2,,,22.177,0.7724391
C2,,,22.178,0.7623915
C2,,,22.179,0.7643459
C2,,,22.18,0.7509193
C2,,,22.18,0.7557402
C2,,,22.181,0.7851022
C2,,,22.182,0.7893828
C2,,,22.183,0.7879753
C2,,,22.184,0.7886863
C2,,,22.185,0.7900446
C2,,,22.185,0.7734037
C2,,,22.186,0.7714692
C2,,,22.187,0.7881095
C2,,,22.188,0.7829115
C2,,,22.189,0.7917017
C2,,,22.19,0.7789159
C2,,,22.19,0.7299276
C2,,,22.191,0.7271995
C2,,,22.192,0.7607639
C2,,,22.193,0.8117532
C2,,,22.194,0.8151721
C2,,,22.195,0.7922217
C2,,,22.195,0.7912065
C2,,,22.196,0.7885214
C2,,,22.197,0.777653
C2,,,22.198,0.7764141
C2,,,22.199,0.7731315
C2,,,22.2,0.75151
C2,,,22.2,0.7650019
C2,,,22.201,0.7756546
C2,,,22.202,0.7659515
C2,,,22.203,0.7943082
C2,,,22.204,0.7994918
C2,,,22.205,0.7787025
C2,,,22.205,0.764948
C2,,,22.206,0.7709245
C2,,,22.207,0.7760385
C2,,,22.208,0.7748048
C2,,,22.209,0.8017749
C2,,,22.21,0.8007976
C2,,,22.21,0.7730649
C2,,,22.211,0.7701046
C2,,,22.212,0.7900346
C2,,,22.213,0.7812345
C2,,,22.214,0.7682498
C2,,,22.215,0.7826676
C2,,,22.215,0.7811188
C2,,,22.216,0.79174
C2,,,22.217,0.7971666
C2,,,22.218,0.7704897
C2,,,22.219,0.7672732
C2,,,22.22,0.783782
C2,,,22.22,0.7840299
C2,,,22.221,0.769749
C2,,,22.222,0.7587504
C2,,,22.223,0.7658355
C2,,,22.224,0.7848703
C2,,,22.225,0.7691872
C2,,,22.225,0.7597829
C2,,,22.226,0.8035327
C2,,,22.227,0.8164108
C2,,,22.228,0.7823559
C2,,,22.229,0.7526344
C2,,,22.23,0.7435998
C2,,,22.23,0.7565118
C2,,,22.231,0.7581488
C2,,,22.232,0.7412913
C2,,,22.233,0.7393527
C2,,,22.234,0.7690578
C2,,,22.235,0.7795736
C2,,,22.235,0.7643621
C2,,,22.236,0.7789165
C2,,,22.237,0.780092
C2,,,22.238,0.7699083
C2,,,22.239,0.7739045
C2,,,22.24,0.7668612
C2,,,22.24,0.741274
C2,,,22.241,0.7279115
C2,,,22.242,0.7232569
C2,,,22.243,0.7242773
C2,,,22.244,0.7416372
C2,,,22.245,0.7543293
C2,,,22.245,0.7694756
C2,,,22.246,0.7607363
C2,,,22.247,0.7475952
C2,,,22.248,0.7528674
C2,,,22.249,0.7552977
C2,,,22.25,0.7788134
C2,,,22.25,0.801091
C2,,,22.251,0.80462
C2,,,22.252,0.7950577
C2,,,22.253,0.7824362
C2,,,22.254,0.7760419
C2,,,22.255,0.7584953
C2,,,22.255,0.7485701
C2,,,22.256,0.7743112
C2,,,22.257,0.7829016
C2,,,22.258,0.7719343
C2,,,22.259,0.778023
C2,,,22.26,0.7845454
C2,,,22.26,0.776355
C2,,,22.261,0.7708901
C2,,,22.262,0.7649711
C2,,,22.263,0.7650602
C2,,,22.264,0.7833575
C2,,,22.265,0.7816994
C2,,,22.265,0.7664636
C2,,,22.266,0.7444304
C2,,,22.267,0.7370896
C2,,,22.268,0.7437723
C2,,,22.269,0.7506745
C2,,,22.27,0.7498924
C2,,,22.27,0.7316646
C2,,,22.271,0.7469993
C2,,,22.272,0.7742471
C2,,,22.273,0.7792891
C2,,,22.274,0.7764375
C2,,,22.275,0.7700275
C2,,,22.275,0.7630578
C2,,,22.276,0.7484329
C2,,,22.277,0.7429861
C2,,,22.278,0.7410622
C2,,,22.279,0.7362597
C2,,,22.28,0.7521423
C2,,,22.28,0.7593386
C2,,,22.281,0.7658459
C2,,,22.282,0.754975
C2,,,22.283,0.7637048
C2,,,22.284,0.7895622
C2,,,22.285,0.7826094
C2,,,22.285,0.7644175
C2,,,22.286,0.7654501
C2,,,22.287,0.7715651
C2,,,22.288,0.7566014
C2,,,22.289,0.7565981
C2,,,22.29,0.7615308
C2,,,22.29,0.7487615
C2,,,22.291,0.7406865
C2,,,22.292,0.7398129
C2,,,22.293,0.7511769
C2,,,22.294,0.7666919
C2,,,22.295,0.7584543
C2,,,22.295,0.7510477
C2,,,22.296,0.7711797
C2,,,22.297,0.7558874
C2,,,22.298,0.746102
C2,,,22.299,0.7541089
C2,,,22.299,0.7294874
C2,,,22.3,0.7371016
C2,,,22.301,0.7461941
C2,,,22.302,0.7504588
C2,,,22.303,0.7740589
C2,,,22.304,0.7731804
C2,,,22.304,0.7555159
C2,,,22.305,0.7651884
C2,,,22.306,0.7780641
C2,,,22.307,0.7637161
C2,,,22.308,0.731682
C2,,,22.309,0.7329214
C2,,,22.309,0.7563742
C2,,,22.31,0.75739
C2,,,22.311,0.7489225
C2,,,22.312,0.7392042
C2,,,22.313,0.7486602
C2,,,22.314,0.780214
C2,,,22.314,0.7884085
C2,,,22.315,0.7720611
C2,,,22.316,0.7470755
C2,,,22.317,0.7377608
C2,,,22.318,0.7570242
C2,,,22.319,0.7619434
C2,,,22.319,0.7525939
C2,,,22.32,0.7360896
C2,,,22.321,0.7047963
C2,,,22.322,0.696567
C2,,,22.323,0.7302549
C2,,,22.324,0.7508735
C2,,,22.324,0.7290208
C2,,,22.325,0.7190872
C2,,,22.326,0.7389535
C2,,,22.327,0.7562131
C2,,,22.328,0.759487
C2,,,22.329,0.7611318
C2,,,22.329,0.7455344
C2,,,22.33,0.7282776
C2,,,22.331,0.7344884
C2,,,22.332,0.7308721
C2,,,22.333,0.7132844
C2,,,22.334,0.727352
C2,,,22.334,0.7526622
C2,,,22.335,0.7608355
C2,,,22.336,0.7745575
C2,,,22.337,0.7717991
C2,,,22.338,0.7615468
C2,,,22.339,0.7505644
C2,,,22.339,0.7634647
C2,,,22.34,0.7714033
C2,,,22.341,0.7395816
C2,,,22.342,0.7422571
C2,,,22.343,0.766257
C2,,,22.344,0.7736794
C2,,,22.344,0.7670432
C2,,,22.345,0.7710866
C2,,,22.346,0.7774332
C2,,,22.347,0.763505
C2,,,22.348,0.741091
C2,,,22.349,0.719413
C2,,,22.349,0.7099034
C2,,,22.35,0.7232088
C2,,,22.351,0.7479807
C2,,,22.352,0.7535086
C2,,,22.353,0.7358964
C2,,,22.354,0.7288056
C2,,,22.354,0.7403213
C2,,,22.355,0.7367819
C2,,,22.356,0.7400895
C2,,,22.357,0.7449926
C2,,,22.358,0.7343647
C2,,,22.359,0.7196979
C2,,,22.359,0.7222551
C2,,,22.36,0.725554
C2,,,22.361,0.7156441
C2,,,22.362,0.7353898
C2,,,22.363,0.7502249
C2,,,22.364,0.7422794
C2,,,22.364,0.7403784
C2,,,22.365,0.7465262
C2,,,22.366,0.7550187
C2,,,22.367,0.7412445
C2,,,22.368,0.7201889
C2,,,22.369,0.7159303
C2,,,22.369,0.7095182
C2,,,22.37,0.7198399
C2,,,22.371,0.743898
C2,,,22.372,0.7451704
C2,,,22.373,0.7346871
C2,,,22.374,0.7346277
C2,,,22.374,0.7423148
C2,,,22.375,0.7471092
C2,,,22.376,0.7278816
C2,,,22.377,0.7072396
C2,,,22.378,0.707454
C2,,,22.379,0.7272372
C2,,,22.379,0.744222
C2,,,22.38,0.7245698
C2,,,22.381,0.7070355
C2,,,22.382,0.7257119
C2,,,22.383,0.7277442
C2,,,22.384,0.7296733
C2,,,22.384,0.7527671
C2,,,22.385,0.7411798
C2,,,22.386,0.7293209
C2,,,22.387,0.736957
C2,,,22.388,0.7189246
C2,,,22.389,0.7016282
C2,,,22.389,0.7125518
C2,,,22.39,0.7267769
C2,,,22.391,0.7222059
C2,,,22.392,0.7153178
C2,,,22.393,0.7184348
C2,,,22.394,0.7296585
C2,,,22.394,0.7337808
C2,,,22.395,0.7253217
C2,,,22.396,0.7390407
C2,,,22.397,0.7297295
C2,,,22.398,0.6979238
C2,,,22.399,0.7126163
C2,,,22.399,0.7402604
C2,,,22.4,0.723582
C2,,,22.401,0.7167816
C2,,,22.402,0.7278858
C2,,,22.403,0.7226209
C2,,,22.404,0.7360407
C2,,,22.404,0.7657701
C2,,,22.405,0.7669318
C2,,,22.406,0.7517844
C2,,,22.407,0.7499267
C2,,,22.408,0.7491723
C2,,,22.409,0.7394773
C2,,,22.409,0.7249082
C2,,,22.41,0.7228509
C2,,,22.411,0.7273564
C2,,,22.412,0.7256806
C2,,,22.413,0.7183548
C2,,,22.414,0.7257042
C2,,,22.414,0.7417313
C2,,,22.415,0.7620341
C2,,,22.416,0.7637976
C2,,,22.417,0.7514812
C2,,,22.418,0.7398887
C2,,,22.419,0.7347737
C2,,,22.419,0.7416489
C2,,,22.42,0.7557372
C2,,,22.421,0.763869
C2,,,22.422,0.7566325
C2,,,22.423,0.7415302
C2,,,22.424,0.7304248
C2,,,22.424,0.7417902
C2,,,22.425,0.7662237
C2,,,22.426,0.75228
C2,,,22.427,0.7287079
C2,,,22.428,0.732924
C2,,,22.429,0.7323276
C2,,,22.429,0.7217432
C2,,,22.43,0.7254142
C2,,,22.431,0.739283
C2,,,22.432,0.7500308
C2,,,22.433,0.7507844
C2,,,22.434,0.7284804
C2,,,22.434,0.7137588
C2,,,22.435,0.7275668
C2,,,22.436,0.7349347
C2,,,22.437,0.7396703
C2,,,22.438,0.7387353
C2,,,22.439,0.7160422
C2,,,22.439,0.7097223
C2,,,22.44,0.7286059
C2,,,22.441,0.7464055
C2,,,22.442,0.7452473
C2,,,22.443,0.7353748
C2,,,22.443,0.7255921
C2,,,22.444,0.7151482
C2,,,22.445,0.7135987
C2,,,22.446,0.7205509
C2,,,22.447,0.724878
C2,,,22.448,0.7253585
C2,,,22.448,0.7167467
C2,,,22.449,0.7175406
C2,,,22.45,0.732733
C2,,,22.451,0.7294158
C2,,,22.452,0.7283306
C2,,,22.453,0.7231702
C2,,,22.453,0.7354392
C2,,,22.454,0.7544819
C2,,,22.455,0.7473586
C2,,,22.456,0.7561147
C2,,,22.457,0.7627168
C2,,,22.458,0.757573
C2,,,22.458,0.7562613
C2,,,22.459,0.7612271
C2,,,22.46,0.7664751
C2,,,22.461,0.7531151
C2,,,22.462,0.73057
C2,,,22.463,0.7238518
C2,,,22.463,0.7222704
C2,,,22.464,0.7128841
C2,,,22.465,0.7258906
C2,,,22.466,0.7185317
C2,,,22.467,0.7141728
C2,,,22.468,0.7300074
C2,,,22.468,0.7041938
C2,,,22.469,0.7057263
C2,,,22.47,0.7274759
C2,,,22.471,0.7316929
C2,,,22.472,0.7103644
C2,,,22.473,0.7020416
C2,,,22.473,0.7332825
C2,,,22.474,0.7518171
C2,,,22.475,0.7397947
C2,,,22.476,0.7340958
C2,,,22.477,0.7362881
C2,,,22.478,0.7297624
C2,,,22.478,0.7207716
C2,,,22.479,0.7195932
C2,,,22.48,0.7107783
C2,,,22.481,0.7039608
C2,,,22.482,0.7055076
C2,,,22.483,0.7055701
C2,,,22.483,0.7125372
C2,,,22.484,0.7198895
C2,,,22.485,0.7277054
C2,,,22.486,0.744719
C2,,,22.487,0.7389996
C2,,,22.488,0.7174793
C2,,,22.488,0.7255754
C2,,,22.489,0.7387381
C2,,,22.49,0.7279707
C2,,,22.491,0.711767
C2,,,22.492,0.7064426
C2,,,22.493,0.7051862
C2,,,22.493,0.7051764
C2,,,22.494,0.7264162
C2,,,22.495,0.7551557
C2,,,22.496,0.7547495
C2,,,22.497,0.7512016
C2,,,22.498,0.7491915
C2,,,22.498,0.7424897
C2,,,22.499,0.7472852
C2,,,22.5,0.7309479
C2,,,22.501,0.701884
C2,,,22.502,0.7029822
C2,,,22.503,0.726766
C2,,,22.503,0.746475
C2,,,22.504,0.746419
C2,,,22.505,0.7393085
C2,,,22.506,0.7401189
C2,,,22.507,0.7468177
C2,,,22.508,0.7500265
C2,,,22.508,0.7480176
C2,,,22.509,0.7335008
C2,,,22.51,0.7049946
C2,,,22.511,0.6936215
C2,,,22.512,0.7068322
C2,,,22.513,0.7199898
C2,,,22.513,0.7173809
C2,,,22.514,0.7201995
C2,,,22.515,0.7224912
C2,,,22.516,0.712617
C2,,,22.517,0.7166063
C2,,,22.518,0.7149904
C2,,,22.518,0.7221993
C2,,,22.519,0.734441
C2,,,22.52,0.7308578
C2,,,22.521,0.7279943
C2,,,22.522,0.7341865
C2,,,22.523,0.7401828
C2,,,22.523,0.7360995
C2,,,22.524,0.7318608
C2,,,22.525,0.7342628
C2,,,22.526,0.7386014
C2,,,22.527,0.741055
C2,,,22.528,0.7403566
C2,,,22.528,0.7471724
C2,,,22.529,0.744755
C2,,,22.53,0.7308772
C2,,,22.531,0.7113011
C2,,,22.532,0.695134
C2,,,22.533,0.6993675
C2,,,22.533,0.7125028
C2,,,22.534,0.718774
C2,,,22.535,0.7071085
C2,,,22.536,0.7019656
C2,,,22.537,0.7120214
C2,,,22.538,0.7207554
C2,,,22.538,0.7269185
C2,,,22.539,0.7255724
C2,,,22.54,0.7158238
C2,,,22.541,0.7053801
C2,,,22.542,0.7048738
C2,,,22.543,0.7084605
C2,,,22.543,0.7051767
C2,,,22.544,0.6896272
C2,,,22.545,0.6872234
C2,,,22.546,0.7020364
C2,,,22.547,0.7029449
C2,,,22.548,0.6997008
C2,,,22.548,0.6929958
C2,,,22.549,0.6859788
C2,,,22.55,0.694041
C2,,,22.551,0.6990263
C2,,,22.552,0.7077554
C2,,,22.553,0.713602
C2,,,22.553,0.7079459
C2,,,22.554,0.7096133
C2,,,22.555,0.7176602
C2,,,22.556,0.7207047
C2,,,22.557,0.7053921
C2,,,22.558,0.6834296
C2,,,22.558,0.6772013
C2,,,22.559,0.6888008
C2,,,22.56,0.6998743
C2,,,22.561,0.7041875
C2,,,22.562,0.7223583
C2,,,22.563,0.7353724
C2,,,22.563,0.7259297
C2,,,22.564,0.7141551
C2,,,22.565,0.698475
C2,,,22.566,0.6885831
C2,,,22.567,0.6998729
C2,,,22.568,0.7114297
C2,,,22.568,0.7119612
C2,,,22.569,0.7119871
C2,,,22.57,0.7151877
C2,,,22.571,0.7241666
C2,,,22.572,0.7276894
C2,,,22.573,0.7176099
C2,,,22.573,0.7203145
C2,,,22.574,0.7144764
C2,,,22.575,0.6830292
C2,,,22.576,0.677522
C2,,,22.577,0.693809
C2,,,22.578,0.6956663
C2,,,22.578,0.6787242
C2,,,22.579,0.6743786
C2,,,22.58,0.7024174
C2,,,22.581,0.713034
C2,,,22.582,0.7063236
C2,,,22.583,0.7274191
C2,,,22.583,0.7295599
C2,,,22.584,0.6934097
C2,,,22.585,0.6871014
C2,,,22.586,0.7023399
C2,,,22.587,0.7190924
C2,,,22.587,0.7227243
C2,,,22.588,0.7223364
C2,,,22.589,0.7209787
C2,,,22.59,0.7352882
C2,,,22.591,0.7577984
C2,,,22.592,0.7317841
C2,,,22.592,0.7054697
C2,,,22.593,0.7072109
C2,,,22.594,0.7252091
C2,,,22.595,0.7333761
C2,,,22.596,0.7140796
C2,,,22.597,0.695467
C2,,,22.597,0.7109842
C2,,,22.598,0.7350515
C2,,,22.599,0.7193073
C2,,,22.6,0.7032506
C2,,,22.601,0.7046813
C2,,,22.602,0.7003855
C2,,,22.602,0.696187
C2,,,22.603,0.7018595
C2,,,22.604,0.7136232
C2,,,22.605,0.7243143
C2,,,22.606,0.7309308
C2,,,22.607,0.7360785
C2,,,22.607,0.7441116
C2,,,22.608,0.748013
C2,,,22.609,0.7377266
C2,,,22.61,0.7185682
C2,,,22.611,0.7116393
C2,,,22.612,0.7048423
C2,,,22.612,0.6926824
C2,,,22.613,0.6961292
C2,,,22.614,0.7175754
C2,,,22.615,0.738706
C2,,,22.616,0.7391794
C2,,,22.617,0.7280687
C2,,,22.617,0.7168551
C2,,,22.618,0.7105945
C2,,,22.619,0.7122557
C2,,,22.62,0.7085075
C2,,,22.621,0.7073013
C2,,,22.622,0.7111865
C2,,,22.622,0.7253957
C2,,,22.623,0.7361793
C2,,,22.624,0.7079793
C2,,,22.625,0.681483
C2,,,22.626,0.7021196
C2,,,22.627,0.7149141
C2,,,22.627,0.6965227
C2,,,22.628,0.6873847
C2,,,22.629,0.6792401
C2,,,22.63,0.6801646
C2,,,22.631,0.6824644
C2,,,22.632,0.6537213
C2,,,22.632,0.6419795
C2,,,22.633,0.6698421
C2,,,22.634,0.6896362
C2,,,22.635,0.6937499
C2,,,22.636,0.672025
C2,,,22.637,0.6660264
C2,,,22.637,0.682119
C2,,,22.638,0.705032
C2,,,22.639,0.724248
C2,,,22.64,0.7198948
C2,,,22.641,0.7193972
C2,,,22.642,0.7181225
C2,,,22.642,0.6991342
C2,,,22.643,0.6881833
C2,,,22.644,0.6934991
C2,,,22.645,0.6954589
C2,,,22.646,0.7115709
C2,,,22.647,0.7189012
C2,,,22.647,0.7145942
C2,,,22.648,0.708268
C2,,,22.649,0.6920488
C2,,,22.65,0.703012
C2,,,22.651,0.7087194
C2,,,22.652,0.7122697
C2,,,22.652,0.7299485
C2,,,22.653,0.739309
C2,,,22.654,0.7352856
C2,,,22.655,0.7117791
C2,,,22.656,0.6992262
C2,,,22.657,0.6949079
C2,,,22.657,0.692348
C2,,,22.658,0.706184
C2,,,22.659,0.7109396
C2,,,22.66,0.7079269
C2,,,22.661,0.6882403
C2,,,22.662,0.6704468
C2,,,22.662,0.6894362
C2,,,22.663,0.7036943
C2,,,22.664,0.6967503
C2,,,22.665,0.7024562
C2,,,22.666,0.710282
C2,,,22.667,0.7136694
C2,,,22.667,0.7136111
C2,,,22.668,0.6805669
C2,,,22.669,0.6623854
C2,,,22.67,0.6778774
C2,,,22.671,0.6938108
C2,,,22.672,0.703477
C2,,,22.672,0.6907812
C2,,,22.673,0.6823161
C2,,,22.674,0.7049444
C2,,,22.675,0.7107348
C2,,,22.676,0.7030468
C2,,,22.677,0.6972824
C2,,,22.677,0.6870686
C2,,,22.678,0.6862485
C2,,,22.679,0.6962677
C2,,,22.68,0.699249
C2,,,22.681,0.6880673
C2,,,22.682,0.6818291
C2,,,22.682,0.6830382
C2,,,22.683,0.6833002
C2,,,22.684,0.6893464
C2,,,22.685,0.7042408
C2,,,22.686,0.7001963
C2,,,22.687,0.6938143
C2,,,22.687,0.6880248
C2,,,22.688,0.6822866
C2,,,22.689,0.6833159
C2,,,22.69,0.704654
C2,,,22.691,0.7026071
C2,,,22.692,0.6866645
C2,,,22.692,0.6984662
C2,,,22.693,0.6994227
C2,,,22.694,0.6988167
C2,,,22.695,0.6900206
C2,,,22.696,0.6862407
C2,,,22.697,0.6821509
C2,,,22.697,0.6592717
C2,,,22.698,0.6728315
C2,,,22.699,0.6949119
C2,,,22.7,0.6887556
C2,,,22.701,0.6910176
C2,,,22.702,0.6952321
C2,,,22.702,0.6878765
C2,,,22.703,0.7009286
C2,,,22.704,0.7018282
C2,,,22.705,0.6906475
C2,,,22.706,0.7117882
C2,,,22.707,0.7198518
C2,,,22.707,0.7075427
C2,,,22.708,0.7096678
C2,,,22.709,0.6976069
C2,,,22.71,0.6966031
C2,,,22.711,0.7189825
C2,,,22.712,0.7077202
C2,,,22.712,0.7145073
C2,,,22.713,0.7247816
C2,,,22.714,0.7097276
C2,,,22.715,0.7005112
